shipment_id,order_id,order_date,delivery_month,customer_region,supplier_id,supplier_name,reliability_score,reliability_band,warehouse_id,warehouse_name,city,overload_risk_band,product_id,product_name,category,order_quantity,order_value_eur,priority,shipment_status,promised_delivery_date,actual_delivery_date,delay_days,late_delivery_flag,delay_reason,stockout_risk_flag,warehouse_overload_flag
SHP-001742,ORD-001742,2025-09-08,2025-09,DE-West,SUP-006,Elbe Manufacturing,0.939,high,WH-001,Berlin Distribution Center,Berlin,medium,PRD-0098,Steel Sheet 0098,Raw Materials,397,139259.66,standard,delivered,2025-09-17,2025-09-17,0.0,False,,True,False
SHP-001743,ORD-001743,2025-10-14,2025-10,DE-Central,SUP-011,Saxon Metals,0.611,low,WH-007,Stuttgart Distribution Center,Stuttgart,low,PRD-0166,Rubber Seal 0166,Raw Materials,89,26134.85,standard,in_transit,2025-10-24,,,,,False,True
SHP-001744,ORD-001744,2025-12-26,2026-01,DE-Central,SUP-003,Alpine Industrial Parts,0.922,high,WH-007,Stuttgart Distribution Center,Stuttgart,low,PRD-0037,Bracket 0037,Mechanical,150,63030.0,expedited,delivered,2026-01-01,2026-01-01,0.0,False,,False,False
SHP-001745,ORD-001745,2025-10-01,2025-10,DE-West,SUP-007,Danube Tools,0.771,medium,WH-001,Berlin Distribution Center,Berlin,medium,PRD-0095,Sensor 0095,Electronics,153,65407.5,expedited,delivered,2025-10-09,2025-10-11,2.0,True,warehouse_capacity_constraint,True,False
SHP-001746,ORD-001746,2025-11-27,2025-12,DE-Central,SUP-017,Main River Electronics,0.811,medium,WH-006,Leipzig Distribution Center,Leipzig,medium,PRD-0172,Gear 0172,Mechanical,275,18837.5,standard,delivered,2025-12-08,2025-12-06,-2.0,False,,False,False
SHP-001747,ORD-001747,2025-04-19,2025-05,DE-West,SUP-012,Bavaria Textile Group,0.813,medium,WH-008,Dortmund Distribution Center,Dortmund,medium,PRD-0176,Bracket 0176,Mechanical,160,5836.8,expedited,delivered,2025-05-03,2025-05-03,0.0,False,,False,False
SHP-001748,ORD-001748,2025-10-28,2025-11,DE-Central,SUP-021,Ruhr Mechanical,0.841,medium,WH-005,Frankfurt Distribution Center,Frankfurt,medium,PRD-0100,Carton 0100,Packaging,676,181080.12,standard,delivered,2025-11-04,2025-11-08,4.0,True,inventory_shortage,True,True
SHP-001749,ORD-001749,2025-10-31,2025-11,DE-West,SUP-017,Main River Electronics,0.811,medium,WH-008,Dortmund Distribution Center,Dortmund,medium,PRD-0172,Gear 0172,Mechanical,297,20344.5,standard,delivered,2025-11-13,2025-11-13,0.0,False,,False,False
SHP-001750,ORD-001750,2025-11-05,2025-11,DE-West,SUP-020,Hanseatic Materials,0.846,medium,WH-006,Leipzig Distribution Center,Leipzig,medium,PRD-0041,Plastic Resin 0041,Raw Materials,67,8381.7,expedited,delivered,2025-11-11,2025-11-10,-1.0,False,,False,False
SHP-001751,ORD-001751,2025-06-01,2025-06,DE-West,SUP-008,Hanseatic Materials,0.604,low,WH-003,Munich Distribution Center,Munich,medium,PRD-0113,Bracket 0113,Mechanical,211,38838.77,expedited,in_transit,2025-06-11,,,,,False,True
SHP-001752,ORD-001752,2025-07-03,2025-07,DE-West,SUP-023,Saxon Metals,0.93,high,WH-005,Frankfurt Distribution Center,Frankfurt,medium,PRD-0131,Carton 0131,Packaging,547,101687.3,standard,delivered,2025-07-16,2025-07-19,3.0,True,warehouse_capacity_constraint,True,False
SHP-001753,ORD-001753,2025-03-30,2025-04,DE-East,SUP-018,Elbe Manufacturing,0.745,medium,WH-002,Hamburg Distribution Center,Hamburg,medium,PRD-0130,Controller 0130,Electronics,54,5972.4,expedited,delivered,2025-04-09,2025-04-10,1.0,True,,False,False
SHP-001754,ORD-001754,2025-03-24,2025-04,DE-West,SUP-017,Main River Electronics,0.811,medium,WH-003,Munich Distribution Center,Munich,medium,PRD-0059,Gear 0059,Mechanical,116,31803.72,standard,delivered,2025-04-05,2025-04-08,3.0,True,inventory_shortage,True,False
SHP-001755,ORD-001755,2025-12-06,2025-12,DE-South,SUP-021,Ruhr Mechanical,0.841,medium,WH-006,Leipzig Distribution Center,Leipzig,medium,PRD-0100,Carton 0100,Packaging,215,57592.05,standard,delivered,2025-12-16,2025-12-17,1.0,True,supplier_late_dispatch,False,True
SHP-001756,ORD-001756,2025-12-14,2025-12,DE-East,SUP-016,Nordic Freight Supplies,0.901,high,WH-005,Frankfurt Distribution Center,Frankfurt,medium,PRD-0123,Cable 0123,Electronics,155,65670.4,standard,delivered,2025-12-31,2025-12-31,0.0,False,,True,False
SHP-001757,ORD-001757,2025-11-16,2025-11,DE-East,SUP-010,Black Forest Plastics,0.829,medium,WH-004,Cologne Distribution Center,Cologne,low,PRD-0047,Foam Insert 0047,Packaging,592,35756.8,standard,delivered,2025-11-21,2025-11-21,0.0,False,,True,False
SHP-001758,ORD-001758,2025-06-26,2025-07,DE-West,SUP-016,Nordic Freight Supplies,0.901,high,WH-003,Munich Distribution Center,Munich,medium,PRD-0108,Rubber Seal 0108,Raw Materials,26,3996.2,standard,delivered,2025-07-09,2025-07-07,-2.0,False,,False,False
SHP-001759,ORD-001759,2025-06-25,2025-07,DE-North,SUP-010,Black Forest Plastics,0.829,medium,WH-007,Stuttgart Distribution Center,Stuttgart,low,PRD-0171,Cable 0171,Electronics,132,47385.36,standard,delivered,2025-07-01,2025-07-02,1.0,True,supplier_late_dispatch,False,False
SHP-001760,ORD-001760,2025-01-27,2025-02,DE-East,SUP-016,Nordic Freight Supplies,0.901,high,WH-006,Leipzig Distribution Center,Leipzig,medium,PRD-0008,Plastic Resin 0008,Raw Materials,127,7725.41,expedited,delivered,2025-02-12,2025-02-11,-1.0,False,,False,False
SHP-001761,ORD-001761,2025-09-22,2025-10,DE-North,SUP-018,Elbe Manufacturing,0.745,medium,WH-005,Frankfurt Distribution Center,Frankfurt,medium,PRD-0022,Scanner 0022,Electronics,45,16392.6,standard,delivered,2025-10-02,2025-10-02,0.0,False,,False,False
SHP-001762,ORD-001762,2025-08-30,2025-09,DE-West,SUP-022,Black Forest Plastics,0.971,high,WH-001,Berlin Distribution Center,Berlin,medium,PRD-0140,Steel Sheet 0140,Raw Materials,34,15293.54,standard,delivered,2025-09-10,2025-09-15,5.0,True,warehouse_capacity_constraint,False,True
SHP-001763,ORD-001763,2025-10-19,2025-10,DE-West,SUP-023,Saxon Metals,0.93,high,WH-006,Leipzig Distribution Center,Leipzig,medium,PRD-0153,Controller 0153,Electronics,14,3164.28,standard,delivered,2025-10-30,2025-11-03,4.0,True,inventory_shortage,True,True
SHP-001764,ORD-001764,2025-11-14,2025-12,DE-East,SUP-016,Nordic Freight Supplies,0.901,high,WH-008,Dortmund Distribution Center,Dortmund,medium,PRD-0093,Strap 0093,Textiles,95,35747.55,standard,delivered,2025-12-01,2025-12-04,3.0,True,supplier_late_dispatch,True,False
SHP-001765,ORD-001765,2025-01-13,2025-01,DE-Central,SUP-009,Ruhr Mechanical,0.965,high,WH-005,Frankfurt Distribution Center,Frankfurt,medium,PRD-0044,Bracket 0044,Mechanical,272,78327.84,standard,delivered,2025-01-23,2025-01-24,1.0,True,,False,False
SHP-001766,ORD-001766,2025-10-22,2025-10,DE-Central,SUP-010,Black Forest Plastics,0.829,medium,WH-006,Leipzig Distribution Center,Leipzig,medium,PRD-0151,Controller 0151,Electronics,82,26274.44,standard,delivered,2025-10-28,2025-10-27,-1.0,False,,False,False
SHP-001767,ORD-001767,2025-06-23,2025-07,DE-West,SUP-023,Saxon Metals,0.93,high,WH-008,Dortmund Distribution Center,Dortmund,medium,PRD-0033,Valve 0033,Mechanical,73,6913.1,standard,delivered,2025-07-04,2025-07-03,-1.0,False,,False,True
SHP-001768,ORD-001768,2025-02-24,2025-03,DE-North,SUP-014,Baltic Packaging,0.868,medium,WH-003,Munich Distribution Center,Munich,medium,PRD-0103,Aluminium Rod 0103,Raw Materials,217,1985.55,standard,delivered,2025-03-01,2025-02-28,-1.0,False,,False,False
SHP-001769,ORD-001769,2025-12-14,2025-12,DE-Central,SUP-015,Alpine Industrial Parts,0.925,high,WH-005,Frankfurt Distribution Center,Frankfurt,medium,PRD-0115,Aluminium Rod 0115,Raw Materials,469,75312.02,standard,delivered,2025-12-23,2025-12-24,1.0,True,,True,False
SHP-001770,ORD-001770,2025-02-14,2025-02,DE-Central,SUP-005,Main River Electronics,0.945,high,WH-002,Hamburg Distribution Center,Hamburg,medium,PRD-0070,Bracket 0070,Mechanical,340,123634.2,expedited,delivered,2025-02-26,2025-03-01,3.0,True,weather_disruption,True,False
SHP-001771,ORD-001771,2025-01-27,2025-02,DE-South,SUP-010,Black Forest Plastics,0.829,medium,WH-006,Leipzig Distribution Center,Leipzig,medium,PRD-0157,Aluminium Rod 0157,Raw Materials,101,37357.88,standard,delivered,2025-02-01,2025-02-06,5.0,True,warehouse_capacity_constraint,False,False
SHP-001772,ORD-001772,2025-05-30,2025-06,DE-South,SUP-008,Hanseatic Materials,0.604,low,WH-001,Berlin Distribution Center,Berlin,medium,PRD-0113,Bracket 0113,Mechanical,331,60927.17,standard,delivered,2025-06-11,2025-06-11,0.0,False,,True,False
SHP-001773,ORD-001773,2025-09-12,NaT,DE-Central,SUP-007,Danube Tools,0.771,medium,WH-001,Berlin Distribution Center,Berlin,medium,PRD-0036,Work Gloves 0036,Textiles,196,7097.16,standard,delivered,,2025-09-20,-1.0,False,,False,False
SHP-001774,ORD-001774,2025-10-28,2025-11,DE-North,SUP-004,Nordic Freight Supplies,0.931,high,WH-006,Leipzig Distribution Center,Leipzig,medium,PRD-0169,Carton 0169,Packaging,529,104355.83,standard,delivered,2025-11-10,2025-11-10,0.0,False,,True,True
SHP-001775,ORD-001775,2025-04-16,2025-04,DE-West,SUP-002,Baltic Packaging,0.954,high,WH-004,Cologne Distribution Center,Cologne,low,PRD-0138,Cover Sheet 0138,Textiles,147,5794.74,standard,delivered,2025-04-28,2025-04-29,1.0,True,,False,False
SHP-001776,ORD-001776,2025-07-13,2025-07,DE-East,SUP-008,Hanseatic Materials,0.604,low,WH-008,Dortmund Distribution Center,Dortmund,medium,PRD-0069,Valve 0069,Mechanical,152,6870.4,expedited,delivered,2025-07-23,2025-07-24,1.0,True,supplier_late_dispatch,False,False
SHP-001777,ORD-001777,2025-10-14,2025-10,DE-West,SUP-011,Saxon Metals,0.611,low,WH-007,Stuttgart Distribution Center,Stuttgart,low,PRD-0051,Controller 0051,Electronics,102,33902.76,standard,delivered,2025-10-24,2025-10-24,0.0,False,,False,False
SHP-001778,ORD-001778,2025-09-13,2025-09,DE-East,SUP-019,Danube Tools,0.652,low,WH-006,Leipzig Distribution Center,Leipzig,medium,PRD-0066,Bracket 0066,Mechanical,150,29317.5,standard,delivered,2025-09-23,2025-09-24,1.0,True,supplier_late_dispatch,False,False
SHP-001779,ORD-001779,2025-12-18,2025-12,DE-South,SUP-008,Hanseatic Materials,0.604,low,WH-005,Frankfurt Distribution Center,Frankfurt,medium,PRD-0054,Strap 0054,Textiles,52,7268.04,standard,delivered,2025-12-28,2026-01-03,6.0,True,inventory_shortage,False,True
SHP-001780,ORD-001780,2025-03-04,2025-03,DE-East,SUP-018,Elbe Manufacturing,0.745,medium,WH-001,Berlin Distribution Center,Berlin,medium,PRD-0145,Gear 0145,Mechanical,80,29340.8,standard,delivered,2025-03-11,2025-03-11,0.0,False,,False,False
SHP-001781,ORD-001781,2025-12-08,2025-12,DE-North,SUP-024,Bavaria Textile Group,0.894,high,WH-006,Leipzig Distribution Center,Leipzig,medium,PRD-0019,Sensor 0019,Electronics,123,3758.88,standard,delivered,2025-12-22,2025-12-25,3.0,True,inventory_shortage,True,False
SHP-001782,ORD-001782,2025-12-01,2025-12,DE-West,SUP-007,Danube Tools,0.771,medium,WH-008,Dortmund Distribution Center,Dortmund,medium,PRD-0095,Sensor 0095,Electronics,120,51300.0,expedited,delivered,2025-12-10,2025-12-11,1.0,True,,True,False
SHP-001783,ORD-001783,2025-03-06,2025-03,DE-West,SUP-001,Rhine Components,0.724,medium,WH-006,Leipzig Distribution Center,Leipzig,medium,PRD-0012,Pallet Wrap 0012,Packaging,750,24067.5,expedited,delivered,2025-03-13,2025-03-20,7.0,True,weather_disruption,True,False
SHP-001784,ORD-001784,2025-03-14,2025-03,DE-South,SUP-003,Alpine Industrial Parts,0.922,high,WH-008,Dortmund Distribution Center,Dortmund,medium,PRD-0035,Gear 0035,Mechanical,230,33274.1,standard,delivered,2025-03-22,2025-03-29,7.0,True,warehouse_capacity_constraint,True,False
SHP-001785,ORD-001785,2025-03-13,2025-03,DE-Central,SUP-018,Elbe Manufacturing,0.745,medium,WH-001,Berlin Distribution Center,Berlin,medium,PRD-0009,Rubber Seal 0009,Raw Materials,460,199681.4,critical,delivered,2025-03-21,2025-03-27,6.0,True,supplier_late_dispatch,False,False
SHP-001786,ORD-001786,2025-09-18,2025-10,DE-West,SUP-004,Nordic Freight Supplies,0.931,high,WH-004,Cologne Distribution Center,Cologne,low,PRD-0062,Valve 0062,Mechanical,20,5994.0,standard,delivered,2025-10-01,2025-10-01,0.0,False,,False,False
SHP-001787,ORD-001787,2025-02-23,2025-03,DE-East,SUP-011,Saxon Metals,0.611,low,WH-007,Stuttgart Distribution Center,Stuttgart,low,PRD-0146,Work Gloves 0146,Textiles,151,21733.43,standard,delivered,2025-03-06,2025-03-09,3.0,True,weather_disruption,True,False
SHP-001788,ORD-001788,2025-12-03,2025-12,DE-Central,SUP-024,Bavaria Textile Group,0.894,high,WH-002,Hamburg Distribution Center,Hamburg,medium,PRD-0117,Plastic Resin 0117,Raw Materials,198,17625.96,critical,delivered,2025-12-17,2025-12-16,-1.0,False,,False,False
SHP-001789,ORD-001789,2025-12-21,2025-12,DE-Central,SUP-001,Rhine Components,0.724,medium,WH-005,Frankfurt Distribution Center,Frankfurt,medium,PRD-0112,Cover Sheet 0112,Textiles,324,65969.64,expedited,delivered,2025-12-27,2025-12-27,0.0,False,,True,False
SHP-001790,ORD-001790,2025-10-31,2025-11,DE-South,SUP-016,Nordic Freight Supplies,0.901,high,WH-003,Munich Distribution Center,Munich,medium,PRD-0108,Rubber Seal 0108,Raw Materials,430,66091.0,expedited,delivered,2025-11-17,2025-11-23,6.0,True,inventory_shortage,True,True
SHP-001791,ORD-001791,2025-01-03,2025-01,DE-South,SUP-018,Elbe Manufacturing,0.745,medium,WH-001,Berlin Distribution Center,Berlin,medium,PRD-0145,Gear 0145,Mechanical,263,96457.88,expedited,delivered,2025-01-14,2025-01-14,0.0,False,,True,False
SHP-001792,ORD-001792,2025-03-23,2025-04,DE-East,SUP-008,Hanseatic Materials,0.604,low,WH-008,Dortmund Distribution Center,Dortmund,medium,PRD-0139,Valve 0139,Mechanical,75,1128.75,standard,delivered,2025-04-03,2025-04-04,1.0,True,,False,False
SHP-001793,ORD-001793,2025-12-19,2025-12,DE-West,SUP-005,Main River Electronics,0.945,high,WH-007,Stuttgart Distribution Center,Stuttgart,low,PRD-0070,Bracket 0070,Mechanical,28,10181.64,standard,delivered,2025-12-30,2025-12-29,-1.0,False,,False,False
SHP-001794,ORD-001794,2025-07-16,2025-07,DE-Central,SUP-004,Nordic Freight Supplies,0.931,high,WH-005,Frankfurt Distribution Center,Frankfurt,medium,PRD-0040,Controller 0040,Electronics,66,8024.28,standard,delivered,2025-07-27,2025-07-28,1.0,True,carrier_delay,False,False
SHP-001795,ORD-001795,2025-03-23,2025-03,DE-Central,SUP-003,Alpine Industrial Parts,0.922,high,WH-005,Frankfurt Distribution Center,Frankfurt,medium,PRD-0173,Plastic Resin 0173,Raw Materials,472,37476.8,standard,delivered,2025-03-29,2025-03-27,-2.0,False,,False,False
SHP-001796,ORD-001796,2025-10-27,2025-11,DE-Central,SUP-008,Hanseatic Materials,0.604,low,WH-001,Berlin Distribution Center,Berlin,medium,PRD-0048,Cable 0048,Electronics,149,14497.7,standard,delivered,2025-11-08,2025-11-09,1.0,True,weather_disruption,False,True
SHP-001797,ORD-001797,2025-12-09,2025-12,DE-West,SUP-019,Danube Tools,0.652,low,WH-002,Hamburg Distribution Center,Hamburg,medium,PRD-0124,Scanner 0124,Electronics,65,14498.9,standard,delivered,2025-12-16,2025-12-22,6.0,True,warehouse_capacity_constraint,False,False
SHP-001798,ORD-001798,2025-08-16,2025-08,DE-North,SUP-008,Hanseatic Materials,0.604,low,WH-007,Stuttgart Distribution Center,Stuttgart,low,PRD-0113,Bracket 0113,Mechanical,125,23008.75,standard,delivered,2025-08-27,2025-08-30,3.0,True,supplier_late_dispatch,True,False
SHP-001799,ORD-001799,2025-10-23,2025-10,DE-South,SUP-007,Danube Tools,0.771,medium,WH-004,Cologne Distribution Center,Cologne,low,PRD-0149,Cover Sheet 0149,Textiles,75,25713.0,standard,delivered,2025-10-30,2025-10-31,1.0,True,supplier_late_dispatch,False,False
SHP-001800,ORD-001800,2025-10-19,2025-10,DE-East,SUP-015,Alpine Industrial Parts,0.925,high,WH-004,Cologne Distribution Center,Cologne,low,PRD-0163,Aluminium Rod 0163,Raw Materials,100,39182.0,standard,delivered,2025-10-28,2025-10-28,0.0,False,,False,False
SHP-001801,ORD-001801,2025-04-24,2025-04,DE-West,SUP-013,Rhine Components,0.887,high,WH-002,Hamburg Distribution Center,Hamburg,medium,PRD-0056,Valve 0056,Mechanical,67,19424.64,standard,delivered,2025-04-30,2025-04-30,0.0,False,,False,True
SHP-001802,ORD-001802,2025-12-11,2025-12,DE-West,SUP-010,Black Forest Plastics,0.829,medium,WH-002,Hamburg Distribution Center,Hamburg,medium,PRD-0171,Cable 0171,Electronics,50,17949.0,standard,delivered,2025-12-18,2025-12-18,0.0,False,,False,False
SHP-001803,ORD-001803,2025-05-29,2025-06,DE-North,SUP-020,Hanseatic Materials,0.846,medium,WH-005,Frankfurt Distribution Center,Frankfurt,medium,PRD-0101,Cable 0101,Electronics,46,17625.36,expedited,delivered,2025-06-08,2025-06-06,-2.0,False,,False,False
SHP-001804,ORD-001804,2025-09-14,2025-09,DE-East,SUP-005,Main River Electronics,0.945,high,WH-003,Munich Distribution Center,Munich,medium,PRD-0162,Foam Insert 0162,Packaging,371,161121.59,standard,delivered,2025-09-23,2025-09-23,0.0,False,,False,False
SHP-001805,ORD-001805,2025-07-10,2025-07,DE-Central,SUP-020,Hanseatic Materials,0.846,medium,WH-004,Cologne Distribution Center,Cologne,low,PRD-0155,Plastic Resin 0155,Raw Materials,27,4718.79,standard,delivered,2025-07-16,2025-07-15,-1.0,False,,False,False
SHP-001806,ORD-001806,2025-05-26,2025-06,DE-West,SUP-015,Alpine Industrial Parts,0.925,high,WH-006,Leipzig Distribution Center,Leipzig,medium,PRD-0115,Aluminium Rod 0115,Raw Materials,302,48495.16,standard,delivered,2025-06-03,2025-06-03,0.0,False,,True,True
SHP-001807,ORD-001807,2025-12-31,2026-01,DE-South,SUP-004,Nordic Freight Supplies,0.931,high,WH-003,Munich Distribution Center,Munich,medium,PRD-0057,Aluminium Rod 0057,Raw Materials,213,90071.31,standard,delivered,2026-01-14,2026-01-12,-2.0,False,,False,False
SHP-001808,ORD-001808,2025-09-11,2025-09,DE-West,SUP-018,Elbe Manufacturing,0.745,medium,WH-006,Leipzig Distribution Center,Leipzig,medium,PRD-0120,Bearing 0120,Mechanical,44,19294.88,expedited,delivered,2025-09-22,2025-09-22,0.0,False,,False,False
SHP-001809,ORD-001809,2025-07-30,2025-08,DE-East,SUP-018,Elbe Manufacturing,0.745,medium,WH-006,Leipzig Distribution Center,Leipzig,medium,PRD-0105,Aluminium Rod 0105,Raw Materials,422,117527.0,expedited,delivered,2025-08-07,2025-08-07,0.0,False,,False,False
SHP-001810,ORD-001810,2025-02-15,2025-02,DE-West,SUP-019,Danube Tools,0.652,low,WH-003,Munich Distribution Center,Munich,medium,PRD-0066,Bracket 0066,Mechanical,91,17785.95,standard,delivered,2025-02-22,2025-02-22,0.0,False,,False,False
SHP-001811,ORD-001811,2025-04-28,2025-05,DE-East,SUP-009,Ruhr Mechanical,0.965,high,WH-003,Munich Distribution Center,Munich,medium,PRD-0165,Carton 0165,Packaging,896,190964.48,standard,delivered,2025-05-05,2025-05-05,0.0,False,,False,False
SHP-001812,ORD-001812,2025-09-07,2025-09,DE-South,SUP-018,Elbe Manufacturing,0.745,medium,WH-004,Cologne Distribution Center,Cologne,low,PRD-0020,Controller 0020,Electronics,156,13890.24,standard,delivered,2025-09-14,2025-09-14,0.0,False,,False,True
SHP-001813,ORD-001813,2025-01-17,2025-01,DE-South,SUP-014,Baltic Packaging,0.868,medium,WH-006,Leipzig Distribution Center,Leipzig,medium,PRD-0156,Carton 0156,Packaging,675,85617.0,standard,delivered,2025-01-22,2025-01-28,6.0,True,inventory_shortage,True,False
SHP-001814,ORD-001814,2025-07-26,2025-08,DE-Central,SUP-018,Elbe Manufacturing,0.745,medium,WH-004,Cologne Distribution Center,Cologne,low,PRD-0120,Bearing 0120,Mechanical,329,144273.08,standard,delivered,2025-08-05,2025-08-08,3.0,True,quality_hold,True,False
SHP-001815,ORD-001815,2025-11-21,2025-12,DE-Central,SUP-012,Bavaria Textile Group,0.813,medium,WH-001,Berlin Distribution Center,Berlin,medium,PRD-0176,Bracket 0176,Mechanical,275,10032.0,standard,delivered,2025-12-04,2025-12-05,1.0,True,,False,False
SHP-001816,ORD-001816,2025-04-05,2025-04,DE-South,SUP-015,Alpine Industrial Parts,0.925,high,WH-007,Stuttgart Distribution Center,Stuttgart,low,PRD-0163,Aluminium Rod 0163,Raw Materials,309,121072.38,expedited,delivered,2025-04-11,2025-04-10,-1.0,False,,True,False
SHP-001817,ORD-001817,2025-11-07,2025-11,DE-West,SUP-005,Main River Electronics,0.945,high,WH-005,Frankfurt Distribution Center,Frankfurt,medium,PRD-0162,Foam Insert 0162,Packaging,1019,442541.51,critical,delivered,2025-11-18,2025-11-19,1.0,True,,False,False
SHP-001818,ORD-001818,2025-01-24,2025-02,DE-Central,SUP-014,Baltic Packaging,0.868,medium,WH-002,Hamburg Distribution Center,Hamburg,medium,PRD-0102,Steel Sheet 0102,Raw Materials,499,79106.47,critical,delivered,2025-02-01,2025-02-01,0.0,False,,False,False
SHP-001819,ORD-001819,2025-11-29,2025-12,DE-West,SUP-007,Danube Tools,0.771,medium,WH-007,Stuttgart Distribution Center,Stuttgart,low,PRD-0129,Steel Sheet 0129,Raw Materials,338,144190.8,standard,delivered,2025-12-09,2025-12-09,0.0,False,,False,False
SHP-001820,ORD-001820,2025-12-23,2026-01,DE-Central,SUP-023,Saxon Metals,0.93,high,WH-004,Cologne Distribution Center,Cologne,low,PRD-0144,Controller 0144,Electronics,30,4522.8,standard,delivered,2026-01-06,2026-01-07,1.0,True,,False,True
SHP-001821,ORD-001821,2025-11-09,2025-11,DE-West,SUP-011,Saxon Metals,0.611,low,WH-004,Cologne Distribution Center,Cologne,low,PRD-0166,Rubber Seal 0166,Raw Materials,21,6166.65,standard,delivered,2025-11-17,2025-11-15,-2.0,False,,False,True
